year,month,crop_name,region,inflation_index,price_per_kg,lag_1m,lag_3m,lag_6m,lag_12m,rolling_3m_avg
2019,8,Barley (mixed),Amhara,0.4658,20.22,21.62,22.92,20.49,18.61,22.11
2019,9,Barley (mixed),Amhara,0.4716,20.67,20.22,21.8,21.29,17.78,21.21
2019,10,Barley (mixed),Amhara,0.4774,17.67,20.67,21.62,22.48,15.41,20.84
2019,11,Barley (mixed),Amhara,0.4832,17.78,17.67,20.22,22.92,15.8,19.52
2019,12,Barley (mixed),Amhara,0.4892,18.53,17.78,20.67,21.8,15.76,18.71
2020,1,Barley (mixed),Amhara,0.4968,22.59,18.53,17.67,21.62,17.98,17.99
2020,2,Barley (mixed),Amhara,0.5046,23.79,22.59,17.78,20.22,20.49,19.63
2020,3,Barley (mixed),Amhara,0.5124,25.22,23.79,18.53,20.67,21.29,21.64
2020,4,Barley (mixed),Amhara,0.5204,28.43,25.22,22.59,17.67,22.48,23.87
2020,5,Barley (mixed),Amhara,0.5285,28.82,28.43,23.79,17.78,22.92,25.81
2020,6,Barley (mixed),Amhara,0.5368,28.34,28.82,25.22,18.53,21.8,27.49
2020,7,Barley (mixed),Amhara,0.5451,28.67,28.34,28.43,22.59,21.62,28.53
2020,8,Barley (mixed),Amhara,0.5536,26.76,28.67,28.82,23.79,20.22,28.61
2020,9,Barley (mixed),Amhara,0.5623,26.13,26.76,28.34,25.22,20.67,27.92
2020,10,Barley (mixed),Amhara,0.571,21.49,26.13,28.67,28.43,17.67,27.19
2020,11,Barley (mixed),Amhara,0.5799,21.6,21.49,26.76,28.82,17.78,24.79
2020,12,Barley (mixed),Amhara,0.589,22.87,21.6,26.13,28.34,18.53,23.07
2021,1,Barley (mixed),Amhara,0.6008,31.78,22.87,21.49,28.67,22.59,21.99
2021,2,Barley (mixed),Amhara,0.6128,34.26,31.78,21.6,26.76,23.79,25.42
2021,3,Barley (mixed),Amhara,0.625,34.88,34.26,22.87,26.13,25.22,29.64
2021,4,Barley (mixed),Amhara,0.6375,35.5,34.88,31.78,21.49,28.43,33.64
2021,5,Barley (mixed),Amhara,0.6502,39.56,35.5,34.26,21.6,28.82,34.88
2021,6,Barley (mixed),Amhara,0.6632,36.48,39.56,34.88,22.87,28.34,36.65
2021,7,Barley (mixed),Amhara,0.6765,35.38,36.48,35.5,31.78,28.67,37.18
2021,8,Barley (mixed),Amhara,0.69,36.63,35.38,39.56,34.26,26.76,37.14
2021,9,Barley (mixed),Amhara,0.7038,32.69,36.63,36.48,34.88,26.13,36.16
2021,10,Barley (mixed),Amhara,0.7178,31.56,32.69,35.38,35.5,21.49,34.9
2021,11,Barley (mixed),Amhara,0.7322,31.98,31.56,36.63,39.56,21.6,33.63
2021,12,Barley (mixed),Amhara,0.7468,32.73,31.98,32.69,36.48,22.87,32.08
2022,1,Barley (mixed),Amhara,0.7652,38.13,32.73,31.56,35.38,31.78,32.09
2022,2,Barley (mixed),Amhara,0.7841,40.75,38.13,31.98,36.63,34.26,34.28
2022,3,Barley (mixed),Amhara,0.8034,47.54,40.75,32.73,32.69,34.88,37.2
2022,4,Barley (mixed),Amhara,0.8232,48.92,47.54,38.13,31.56,35.5,42.14
2022,5,Barley (mixed),Amhara,0.8434,49.0,48.92,40.75,31.98,39.56,45.74
2022,6,Barley (mixed),Amhara,0.8642,49.13,49.0,47.54,32.73,36.48,48.49
2022,7,Barley (mixed),Amhara,0.8855,48.59,49.13,48.92,38.13,35.38,49.02
2022,8,Barley (mixed),Amhara,0.9073,48.78,48.59,49.0,40.75,36.63,48.91
2022,9,Barley (mixed),Amhara,0.9296,47.0,48.78,49.13,47.54,32.69,48.83
2022,10,Barley (mixed),Amhara,0.9525,43.3,47.0,48.59,48.92,31.56,48.12
2022,11,Barley (mixed),Amhara,0.976,38.44,43.3,48.78,49.0,31.98,46.36
2022,12,Barley (mixed),Amhara,1.0,39.75,38.44,47.0,49.13,32.73,42.91
2023,1,Barley (mixed),Amhara,1.0222,46.7,39.75,43.3,48.59,38.13,40.5
2023,2,Barley (mixed),Amhara,1.045,49.78,46.7,38.44,48.78,40.75,41.63
2023,3,Barley (mixed),Amhara,1.0682,53.36,49.78,39.75,47.0,47.54,45.41
2023,4,Barley (mixed),Amhara,1.092,54.82,53.36,46.7,43.3,48.92,49.95
2023,5,Barley (mixed),Amhara,1.1162,56.61,54.82,49.78,38.44,49.0,52.65
2023,6,Barley (mixed),Amhara,1.1411,56.45,56.61,53.36,39.75,49.13,54.93
2023,7,Barley (mixed),Amhara,1.1664,53.71,56.45,54.82,46.7,48.59,55.96
2023,8,Barley (mixed),Amhara,1.1924,52.06,53.71,56.61,49.78,48.78,55.59
2023,9,Barley (mixed),Amhara,1.2189,53.02,52.06,56.45,53.36,47.0,54.07
2023,10,Barley (mixed),Amhara,1.246,46.0,53.02,53.71,54.82,43.3,52.93
2023,11,Barley (mixed),Amhara,1.2737,45.91,46.0,52.06,56.61,38.44,50.36
2023,12,Barley (mixed),Amhara,1.302,48.86,45.91,53.02,56.45,39.75,48.31
2024,1,Barley (mixed),Amhara,1.3173,60.49,48.86,46.0,53.71,46.7,46.92
2024,2,Barley (mixed),Amhara,1.3327,64.18,60.49,45.91,52.06,49.78,51.75
2024,3,Barley (mixed),Amhara,1.3483,65.34,64.18,48.86,53.02,53.36,57.84
2024,4,Barley (mixed),Amhara,1.3641,65.15,65.34,60.49,46.0,54.82,63.34
2024,5,Barley (mixed),Amhara,1.3801,69.73,65.15,64.18,45.91,56.61,64.89
2024,6,Barley (mixed),Amhara,1.3962,66.67,69.73,65.34,48.86,56.45,66.74
2024,7,Barley (mixed),Amhara,1.4126,64.16,66.67,65.15,60.49,53.71,67.18
2024,8,Barley (mixed),Amhara,1.4291,62.16,64.16,69.73,64.18,52.06,66.85
2024,9,Barley (mixed),Amhara,1.4459,60.81,62.16,66.67,65.34,53.02,64.33
2024,10,Barley (mixed),Amhara,1.4628,53.21,60.81,64.16,65.15,46.0,62.38
2024,11,Barley (mixed),Amhara,1.48,53.29,53.21,62.16,69.73,45.91,58.73
2024,12,Barley (mixed),Amhara,1.4973,54.97,53.29,60.81,66.67,48.86,55.77
2015,1,Barley (mixed),Benshangul-Gumuz,0.2882,14.52,,,,,
2015,2,Barley (mixed),Benshangul-Gumuz,0.2905,15.02,14.52,,,,14.52
2015,3,Barley (mixed),Benshangul-Gumuz,0.2929,15.7,15.02,,,,14.77
2015,4,Barley (mixed),Benshangul-Gumuz,0.2952,16.12,15.7,14.52,,,15.08
2015,5,Barley (mixed),Benshangul-Gumuz,0.2976,17.39,16.12,15.02,,,15.61
2015,6,Barley (mixed),Benshangul-Gumuz,0.3,16.79,17.39,15.7,,,16.4
2015,7,Barley (mixed),Benshangul-Gumuz,0.3024,16.04,16.79,16.12,14.52,,16.77
2015,8,Barley (mixed),Benshangul-Gumuz,0.3049,15.18,16.04,17.39,15.02,,16.74
2015,9,Barley (mixed),Benshangul-Gumuz,0.3073,14.32,15.18,16.79,15.7,,16.0
2015,10,Barley (mixed),Benshangul-Gumuz,0.3098,12.86,14.32,16.04,16.12,,15.18
2015,11,Barley (mixed),Benshangul-Gumuz,0.3123,12.69,12.86,15.18,17.39,,14.12
2015,12,Barley (mixed),Benshangul-Gumuz,0.3148,13.15,12.69,14.32,16.79,,13.29
2016,1,Barley (mixed),Benshangul-Gumuz,0.3166,15.4,13.15,12.86,16.04,14.52,12.9
2016,2,Barley (mixed),Benshangul-Gumuz,0.3185,16.35,15.4,12.69,15.18,15.02,13.75
2016,3,Barley (mixed),Benshangul-Gumuz,0.3204,17.17,16.35,13.15,14.32,15.7,14.97
2016,4,Barley (mixed),Benshangul-Gumuz,0.3223,18.09,17.17,15.4,12.86,16.12,16.31
2016,5,Barley (mixed),Benshangul-Gumuz,0.3242,18.21,18.09,16.35,12.69,17.39,17.2
2016,6,Barley (mixed),Benshangul-Gumuz,0.3261,17.08,18.21,17.17,13.15,16.79,17.82
2016,7,Barley (mixed),Benshangul-Gumuz,0.328,18.88,17.08,18.09,15.4,16.04,17.79
2016,8,Barley (mixed),Benshangul-Gumuz,0.3299,17.98,18.88,18.21,16.35,15.18,18.06
2016,9,Barley (mixed),Benshangul-Gumuz,0.3319,17.98,17.98,17.08,17.17,14.32,17.98
2016,10,Barley (mixed),Benshangul-Gumuz,0.3338,14.86,17.98,18.88,18.09,12.86,18.28
2016,11,Barley (mixed),Benshangul-Gumuz,0.3358,14.62,14.86,17.98,18.21,12.69,16.94
2016,12,Barley (mixed),Benshangul-Gumuz,0.3378,15.49,14.62,17.98,17.08,13.15,15.82
2017,1,Barley (mixed),Benshangul-Gumuz,0.3404,16.43,15.49,14.86,18.88,15.4,14.99
2017,2,Barley (mixed),Benshangul-Gumuz,0.3431,17.31,16.43,14.62,17.98,16.35,15.51
2017,3,Barley (mixed),Benshangul-Gumuz,0.3458,18.07,17.31,15.49,17.98,17.17,16.41
2017,4,Barley (mixed),Benshangul-Gumuz,0.3486,18.12,18.07,16.43,14.86,18.09,17.27
2017,5,Barley (mixed),Benshangul-Gumuz,0.3513,20.65,18.12,17.31,14.62,18.21,17.83
2017,6,Barley (mixed),Benshangul-Gumuz,0.3541,18.49,20.65,18.07,15.49,17.08,18.95
2017,7,Barley (mixed),Benshangul-Gumuz,0.3569,18.86,18.49,18.12,16.43,18.88,19.09
2017,8,Barley (mixed),Benshangul-Gumuz,0.3597,18.12,18.86,20.65,17.31,17.98,19.33
2017,9,Barley (mixed),Benshangul-Gumuz,0.3626,18.37,18.12,18.49,18.07,17.98,18.49
2017,10,Barley (mixed),Benshangul-Gumuz,0.3654,15.79,18.37,18.86,18.12,14.86,18.45
2017,11,Barley (mixed),Benshangul-Gumuz,0.3683,14.79,15.79,18.12,20.65,14.62,17.43
2017,12,Barley (mixed),Benshangul-Gumuz,0.3712,15.42,14.79,18.37,18.49,15.49,16.32
2018,1,Barley (mixed),Benshangul-Gumuz,0.3752,19.54,15.42,15.79,18.86,16.43,15.33
2018,2,Barley (mixed),Benshangul-Gumuz,0.3793,21.07,19.54,14.79,18.12,17.31,16.58
2018,3,Barley (mixed),Benshangul-Gumuz,0.3834,20.44,21.07,15.42,18.37,18.07,18.68
2018,4,Barley (mixed),Benshangul-Gumuz,0.3876,21.34,20.44,19.54,15.79,18.12,20.35
2018,5,Barley (mixed),Benshangul-Gumuz,0.3918,22.78,21.34,21.07,14.79,20.65,20.95
2018,6,Barley (mixed),Benshangul-Gumuz,0.396,20.74,22.78,20.44,15.42,18.49,21.52
2018,7,Barley (mixed),Benshangul-Gumuz,0.4003,20.66,20.74,21.34,19.54,18.86,21.62
2018,8,Barley (mixed),Benshangul-Gumuz,0.4046,19.92,20.66,22.78,21.07,18.12,21.39
2018,9,Barley (mixed),Benshangul-Gumuz,0.409,20.65,19.92,20.74,20.44,18.37,20.44
2018,10,Barley (mixed),Benshangul-Gumuz,0.4134,17.12,20.65,20.66,21.34,15.79,20.41
2018,11,Barley (mixed),Benshangul-Gumuz,0.4179,16.52,17.12,19.92,22.78,14.79,19.23
2018,12,Barley (mixed),Benshangul-Gumuz,0.4224,18.25,16.52,20.65,20.74,15.42,18.1
2019,1,Barley (mixed),Benshangul-Gumuz,0.4276,21.76,18.25,17.12,20.66,19.54,17.3
2019,2,Barley (mixed),Benshangul-Gumuz,0.4329,22.44,21.76,16.52,19.92,21.07,18.84
2019,3,Barley (mixed),Benshangul-Gumuz,0.4382,24.48,22.44,18.25,20.65,20.44,20.82
2019,4,Barley (mixed),Benshangul-Gumuz,0.4436,24.93,24.48,21.76,17.12,21.34,22.89
2019,5,Barley (mixed),Benshangul-Gumuz,0.4491,25.85,24.93,22.44,16.52,22.78,23.95
2019,6,Barley (mixed),Benshangul-Gumuz,0.4546,23.96,25.85,24.48,18.25,20.74,25.09
2019,7,Barley (mixed),Benshangul-Gumuz,0.4602,23.26,23.96,24.93,21.76,20.66,24.91
2019,8,Barley (mixed),Benshangul-Gumuz,0.4658,23.29,23.26,25.85,22.44,19.92,24.36
2019,9,Barley (mixed),Benshangul-Gumuz,0.4716,22.68,23.29,23.96,24.48,20.65,23.5
2019,10,Barley (mixed),Benshangul-Gumuz,0.4774,20.2,22.68,23.26,24.93,17.12,23.08
2019,11,Barley (mixed),Benshangul-Gumuz,0.4832,19.67,20.2,23.29,25.85,16.52,22.06
2019,12,Barley (mixed),Benshangul-Gumuz,0.4892,20.79,19.67,22.68,23.96,18.25,20.85
2020,1,Barley (mixed),Benshangul-Gumuz,0.4968,24.9,20.79,20.2,23.26,21.76,20.22
2020,2,Barley (mixed),Benshangul-Gumuz,0.5046,25.77,24.9,19.67,23.29,22.44,21.79
2020,3,Barley (mixed),Benshangul-Gumuz,0.5124,26.38,25.77,20.79,22.68,24.48,23.82
2020,4,Barley (mixed),Benshangul-Gumuz,0.5204,31.72,26.38,24.9,20.2,24.93,25.68
2020,5,Barley (mixed),Benshangul-Gumuz,0.5285,32.59,31.72,25.77,19.67,25.85,27.96
2020,6,Barley (mixed),Benshangul-Gumuz,0.5368,32.74,32.59,26.38,20.79,23.96,30.23
2020,7,Barley (mixed),Benshangul-Gumuz,0.5451,31.36,32.74,31.72,24.9,23.26,32.35
2020,8,Barley (mixed),Benshangul-Gumuz,0.5536,30.17,31.36,32.59,25.77,23.29,32.23
2020,9,Barley (mixed),Benshangul-Gumuz,0.5623,28.44,30.17,32.74,26.38,22.68,31.42
2020,10,Barley (mixed),Benshangul-Gumuz,0.571,23.68,28.44,31.36,31.72,20.2,29.99
2020,11,Barley (mixed),Benshangul-Gumuz,0.5799,23.76,23.68,30.17,32.59,19.67,27.43
2020,12,Barley (mixed),Benshangul-Gumuz,0.589,24.16,23.76,28.44,32.74,20.79,25.29
2021,1,Barley (mixed),Benshangul-Gumuz,0.6008,30.9,24.16,23.68,31.36,24.9,23.87
2021,2,Barley (mixed),Benshangul-Gumuz,0.6128,31.61,30.9,23.76,30.17,25.77,26.27
2021,3,Barley (mixed),Benshangul-Gumuz,0.625,34.39,31.61,24.16,28.44,26.38,28.89
2021,4,Barley (mixed),Benshangul-Gumuz,0.6375,36.45,34.39,30.9,23.68,31.72,32.3
2021,5,Barley (mixed),Benshangul-Gumuz,0.6502,37.1,36.45,31.61,23.76,32.59,34.15
2021,6,Barley (mixed),Benshangul-Gumuz,0.6632,34.84,37.1,34.39,24.16,32.74,35.98
2021,7,Barley (mixed),Benshangul-Gumuz,0.6765,34.96,34.84,36.45,30.9,31.36,36.13
2021,8,Barley (mixed),Benshangul-Gumuz,0.69,34.85,34.96,37.1,31.61,30.17,35.63
2021,9,Barley (mixed),Benshangul-Gumuz,0.7038,34.78,34.85,34.84,34.39,28.44,34.88
2021,10,Barley (mixed),Benshangul-Gumuz,0.7178,30.29,34.78,34.96,36.45,23.68,34.86
2021,11,Barley (mixed),Benshangul-Gumuz,0.7322,29.15,30.29,34.85,37.1,23.76,33.31
2021,12,Barley (mixed),Benshangul-Gumuz,0.7468,30.07,29.15,34.78,34.84,24.16,31.41
2022,1,Barley (mixed),Benshangul-Gumuz,0.7652,38.53,30.07,30.29,34.96,30.9,29.84
2022,2,Barley (mixed),Benshangul-Gumuz,0.7841,41.07,38.53,29.15,34.85,31.61,32.58
2022,3,Barley (mixed),Benshangul-Gumuz,0.8034,46.9,41.07,30.07,34.78,34.39,36.56
2022,4,Barley (mixed),Benshangul-Gumuz,0.8232,47.41,46.9,38.53,30.29,36.45,42.17
2022,5,Barley (mixed),Benshangul-Gumuz,0.8434,50.37,47.41,41.07,29.15,37.1,45.13
2022,6,Barley (mixed),Benshangul-Gumuz,0.8642,51.31,50.37,46.9,30.07,34.84,48.23
2022,7,Barley (mixed),Benshangul-Gumuz,0.8855,49.06,51.31,47.41,38.53,34.96,49.7
2022,8,Barley (mixed),Benshangul-Gumuz,0.9073,49.62,49.06,50.37,41.07,34.85,50.25
2022,9,Barley (mixed),Benshangul-Gumuz,0.9296,46.63,49.62,51.31,46.9,34.78,50.0
2022,10,Barley (mixed),Benshangul-Gumuz,0.9525,43.27,46.63,49.06,47.41,30.29,48.44
2022,11,Barley (mixed),Benshangul-Gumuz,0.976,42.86,43.27,49.62,50.37,29.15,46.51
2022,12,Barley (mixed),Benshangul-Gumuz,1.0,44.19,42.86,46.63,51.31,30.07,44.25
2023,1,Barley (mixed),Benshangul-Gumuz,1.0222,52.29,44.19,43.27,49.06,38.53,43.44
2023,2,Barley (mixed),Benshangul-Gumuz,1.045,55.07,52.29,42.86,49.62,41.07,46.45
2023,3,Barley (mixed),Benshangul-Gumuz,1.0682,57.79,55.07,44.19,46.63,46.9,50.52
2023,4,Barley (mixed),Benshangul-Gumuz,1.092,59.82,57.79,52.29,43.27,47.41,55.05
2023,5,Barley (mixed),Benshangul-Gumuz,1.1162,62.58,59.82,55.07,42.86,50.37,57.56
2023,6,Barley (mixed),Benshangul-Gumuz,1.1411,62.79,62.58,57.79,44.19,51.31,60.06
2023,7,Barley (mixed),Benshangul-Gumuz,1.1664,60.29,62.79,59.82,52.29,49.06,61.73
2023,8,Barley (mixed),Benshangul-Gumuz,1.1924,61.73,60.29,62.58,55.07,49.62,61.89
2023,9,Barley (mixed),Benshangul-Gumuz,1.2189,60.15,61.73,62.79,57.79,46.63,61.6
2023,10,Barley (mixed),Benshangul-Gumuz,1.246,52.41,60.15,60.29,59.82,43.27,60.72
2023,11,Barley (mixed),Benshangul-Gumuz,1.2737,52.12,52.41,61.73,62.58,42.86,58.1
2023,12,Barley (mixed),Benshangul-Gumuz,1.302,53.19,52.12,60.15,62.79,44.19,54.89
2024,1,Barley (mixed),Benshangul-Gumuz,1.3173,67.28,53.19,52.41,60.29,52.29,52.57
2024,2,Barley (mixed),Benshangul-Gumuz,1.3327,69.31,67.28,52.12,61.73,55.07,57.53
2024,3,Barley (mixed),Benshangul-Gumuz,1.3483,74.1,69.31,53.19,60.15,57.79,63.26
2024,4,Barley (mixed),Benshangul-Gumuz,1.3641,73.71,74.1,67.28,52.41,59.82,70.23
2024,5,Barley (mixed),Benshangul-Gumuz,1.3801,80.27,73.71,69.31,52.12,62.58,72.37
2024,6,Barley (mixed),Benshangul-Gumuz,1.3962,73.52,80.27,74.1,53.19,62.79,76.03
2024,7,Barley (mixed),Benshangul-Gumuz,1.4126,74.37,73.52,73.71,67.28,60.29,75.83
2024,8,Barley (mixed),Benshangul-Gumuz,1.4291,72.7,74.37,80.27,69.31,61.73,76.05
2024,9,Barley (mixed),Benshangul-Gumuz,1.4459,66.77,72.7,73.52,74.1,60.15,73.53
2024,10,Barley (mixed),Benshangul-Gumuz,1.4628,60.1,66.77,74.37,73.71,52.41,71.28
2024,11,Barley (mixed),Benshangul-Gumuz,1.48,60.74,60.1,72.7,80.27,52.12,66.52
2024,12,Barley (mixed),Benshangul-Gumuz,1.4973,61.04,60.74,66.77,73.52,53.19,62.54
2015,1,Barley (mixed),Dire Dawa,0.2882,16.1,,,,,
2015,2,Barley (mixed),Dire Dawa,0.2905,16.0,16.1,,,,16.1
2015,3,Barley (mixed),Dire Dawa,0.2929,17.11,16.0,,,,16.05
2015,4,Barley (mixed),Dire Dawa,0.2952,17.67,17.11,16.1,,,16.4
2015,5,Barley (mixed),Dire Dawa,0.2976,18.14,17.67,16.0,,,16.93
2015,6,Barley (mixed),Dire Dawa,0.3,17.26,18.14,17.11,,,17.64
2015,7,Barley (mixed),Dire Dawa,0.3024,16.62,17.26,17.67,16.1,,17.69
2015,8,Barley (mixed),Dire Dawa,0.3049,16.36,16.62,18.14,16.0,,17.34
2015,9,Barley (mixed),Dire Dawa,0.3073,15.89,16.36,17.26,17.11,,16.75
2015,10,Barley (mixed),Dire Dawa,0.3098,14.05,15.89,16.62,17.67,,16.29
2015,11,Barley (mixed),Dire Dawa,0.3123,14.02,14.05,16.36,18.14,,15.43
2015,12,Barley (mixed),Dire Dawa,0.3148,14.32,14.02,15.89,17.26,,14.65
2016,1,Barley (mixed),Dire Dawa,0.3166,17.05,14.32,14.05,16.62,16.1,14.13
2016,2,Barley (mixed),Dire Dawa,0.3185,18.54,17.05,14.02,16.36,16.0,15.13
2016,3,Barley (mixed),Dire Dawa,0.3204,18.68,18.54,14.32,15.89,17.11,16.64
2016,4,Barley (mixed),Dire Dawa,0.3223,18.9,18.68,17.05,14.05,17.67,18.09
2016,5,Barley (mixed),Dire Dawa,0.3242,18.77,18.9,18.54,14.02,18.14,18.71
2016,6,Barley (mixed),Dire Dawa,0.3261,18.75,18.77,18.68,14.32,17.26,18.78
2016,7,Barley (mixed),Dire Dawa,0.328,19.55,18.75,18.9,17.05,16.62,18.81
2016,8,Barley (mixed),Dire Dawa,0.3299,18.69,19.55,18.77,18.54,16.36,19.02
2016,9,Barley (mixed),Dire Dawa,0.3319,19.24,18.69,18.75,18.68,15.89,19.0
2016,10,Barley (mixed),Dire Dawa,0.3338,16.03,19.24,19.55,18.9,14.05,19.16
2016,11,Barley (mixed),Dire Dawa,0.3358,15.93,16.03,18.69,18.77,14.02,17.99
2016,12,Barley (mixed),Dire Dawa,0.3378,15.87,15.93,19.24,18.75,14.32,17.07
2017,1,Barley (mixed),Dire Dawa,0.3404,17.62,15.87,16.03,19.55,17.05,15.94
2017,2,Barley (mixed),Dire Dawa,0.3431,18.3,17.62,15.93,18.69,18.54,16.47
2017,3,Barley (mixed),Dire Dawa,0.3458,19.6,18.3,15.87,19.24,18.68,17.26
2017,4,Barley (mixed),Dire Dawa,0.3486,19.54,19.6,17.62,16.03,18.9,18.51
2017,5,Barley (mixed),Dire Dawa,0.3513,21.72,19.54,18.3,15.93,18.77,19.15
2017,6,Barley (mixed),Dire Dawa,0.3541,20.93,21.72,19.6,15.87,18.75,20.29
2017,7,Barley (mixed),Dire Dawa,0.3569,20.16,20.93,19.54,17.62,19.55,20.73
2017,8,Barley (mixed),Dire Dawa,0.3597,19.52,20.16,21.72,18.3,18.69,20.94
2017,9,Barley (mixed),Dire Dawa,0.3626,19.2,19.52,20.93,19.6,19.24,20.2
2017,10,Barley (mixed),Dire Dawa,0.3654,15.58,19.2,20.16,19.54,16.03,19.63
2017,11,Barley (mixed),Dire Dawa,0.3683,15.88,15.58,19.52,21.72,15.93,18.1
2017,12,Barley (mixed),Dire Dawa,0.3712,16.64,15.88,19.2,20.93,15.87,16.89
2018,1,Barley (mixed),Dire Dawa,0.3752,19.77,16.64,15.58,20.16,17.62,16.03
2018,2,Barley (mixed),Dire Dawa,0.3793,21.46,19.77,15.88,19.52,18.3,17.43
2018,3,Barley (mixed),Dire Dawa,0.3834,21.93,21.46,16.64,19.2,19.6,19.29
2018,4,Barley (mixed),Dire Dawa,0.3876,23.22,21.93,19.77,15.58,19.54,21.05
2018,5,Barley (mixed),Dire Dawa,0.3918,23.46,23.22,21.46,15.88,21.72,22.2
2018,6,Barley (mixed),Dire Dawa,0.396,22.75,23.46,21.93,16.64,20.93,22.87
2018,7,Barley (mixed),Dire Dawa,0.4003,21.88,22.75,23.22,19.77,20.16,23.14
2018,8,Barley (mixed),Dire Dawa,0.4046,22.74,21.88,23.46,21.46,19.52,22.7
2018,9,Barley (mixed),Dire Dawa,0.409,20.3,22.74,22.75,21.93,19.2,22.46
2018,10,Barley (mixed),Dire Dawa,0.4134,18.37,20.3,21.88,23.22,15.58,21.64
2018,11,Barley (mixed),Dire Dawa,0.4179,18.02,18.37,22.74,23.46,15.88,20.47
2018,12,Barley (mixed),Dire Dawa,0.4224,19.28,18.02,20.3,22.75,16.64,18.9
2019,1,Barley (mixed),Dire Dawa,0.4276,22.92,19.28,18.37,21.88,19.77,18.56
2019,2,Barley (mixed),Dire Dawa,0.4329,24.85,22.92,18.02,22.74,21.46,20.07
2019,3,Barley (mixed),Dire Dawa,0.4382,26.37,24.85,19.28,20.3,21.93,22.35
2019,4,Barley (mixed),Dire Dawa,0.4436,26.47,26.37,22.92,18.37,23.22,24.71
2019,5,Barley (mixed),Dire Dawa,0.4491,26.88,26.47,24.85,18.02,23.46,25.9
2019,6,Barley (mixed),Dire Dawa,0.4546,26.69,26.88,26.37,19.28,22.75,26.57
2019,7,Barley (mixed),Dire Dawa,0.4602,25.21,26.69,26.47,22.92,21.88,26.68
2019,8,Barley (mixed),Dire Dawa,0.4658,24.43,25.21,26.88,24.85,22.74,26.26
2019,9,Barley (mixed),Dire Dawa,0.4716,24.75,24.43,26.69,26.37,20.3,25.44
2019,10,Barley (mixed),Dire Dawa,0.4774,22.28,24.75,25.21,26.47,18.37,24.8
2019,11,Barley (mixed),Dire Dawa,0.4832,21.03,22.28,24.43,26.88,18.02,23.82
2019,12,Barley (mixed),Dire Dawa,0.4892,21.19,21.03,24.75,26.69,19.28,22.69
2020,1,Barley (mixed),Dire Dawa,0.4968,27.14,21.19,22.28,25.21,22.92,21.5
2020,2,Barley (mixed),Dire Dawa,0.5046,28.9,27.14,21.03,24.43,24.85,23.12
2020,3,Barley (mixed),Dire Dawa,0.5124,30.73,28.9,21.19,24.75,26.37,25.74
2020,4,Barley (mixed),Dire Dawa,0.5204,35.32,30.73,27.14,22.28,26.47,28.92
2020,5,Barley (mixed),Dire Dawa,0.5285,34.93,35.32,28.9,21.03,26.88,31.65
2020,6,Barley (mixed),Dire Dawa,0.5368,34.46,34.93,30.73,21.19,26.69,33.66
2020,7,Barley (mixed),Dire Dawa,0.5451,33.48,34.46,35.32,27.14,25.21,34.9
2020,8,Barley (mixed),Dire Dawa,0.5536,31.5,33.48,34.93,28.9,24.43,34.29
2020,9,Barley (mixed),Dire Dawa,0.5623,32.39,31.5,34.46,30.73,24.75,33.15
2020,10,Barley (mixed),Dire Dawa,0.571,26.07,32.39,33.48,35.32,22.28,32.46
2020,11,Barley (mixed),Dire Dawa,0.5799,24.93,26.07,31.5,34.93,21.03,29.99
2020,12,Barley (mixed),Dire Dawa,0.589,27.16,24.93,32.39,34.46,21.19,27.8
2021,1,Barley (mixed),Dire Dawa,0.6008,31.78,27.16,26.07,33.48,27.14,26.05
2021,2,Barley (mixed),Dire Dawa,0.6128,35.35,31.78,24.93,31.5,28.9,27.96
2021,3,Barley (mixed),Dire Dawa,0.625,35.22,35.35,27.16,32.39,30.73,31.43
2021,4,Barley (mixed),Dire Dawa,0.6375,38.42,35.22,31.78,26.07,35.32,34.12
2021,5,Barley (mixed),Dire Dawa,0.6502,39.01,38.42,35.35,24.93,34.93,36.33
2021,6,Barley (mixed),Dire Dawa,0.6632,37.6,39.01,35.22,27.16,34.46,37.55
2021,7,Barley (mixed),Dire Dawa,0.6765,37.23,37.6,38.42,31.78,33.48,38.34
2021,8,Barley (mixed),Dire Dawa,0.69,38.04,37.23,39.01,35.35,31.5,37.95
2021,9,Barley (mixed),Dire Dawa,0.7038,35.68,38.04,37.6,35.22,32.39,37.62
2021,10,Barley (mixed),Dire Dawa,0.7178,32.65,35.68,37.23,38.42,26.07,36.98
2021,11,Barley (mixed),Dire Dawa,0.7322,31.72,32.65,38.04,39.01,24.93,35.46
2021,12,Barley (mixed),Dire Dawa,0.7468,33.59,31.72,35.68,37.6,27.16,33.35
2022,1,Barley (mixed),Dire Dawa,0.7652,40.48,33.59,32.65,37.23,31.78,32.65
2022,2,Barley (mixed),Dire Dawa,0.7841,44.87,40.48,31.72,38.04,35.35,35.26
2022,3,Barley (mixed),Dire Dawa,0.8034,49.89,44.87,33.59,35.68,35.22,39.65
2022,4,Barley (mixed),Dire Dawa,0.8232,52.12,49.89,40.48,32.65,38.42,45.08
2022,5,Barley (mixed),Dire Dawa,0.8434,55.92,52.12,44.87,31.72,39.01,48.96
2022,6,Barley (mixed),Dire Dawa,0.8642,52.14,55.92,49.89,33.59,37.6,52.64
2022,7,Barley (mixed),Dire Dawa,0.8855,52.29,52.14,52.12,40.48,37.23,53.39
